x_sex;x_pt;x_visits;x_height;x_caloric_balance_weekly;x_time;Weight(kg)
1;0;5;176.21;-497;54;87.0552864607297
1;0;6;169.03;-56;59;68.2895291315458
1;0;5;170.99;-637;72;72.6180906950445
0;1;3;154.84;-1519;69;63.8190785833737
1;0;3;167.2;994;52;71.2102605490181
1;0;2;177.88;70;57;78.6023677506841
0;0;3;173.68;-784;43;73.5990833696467
0;0;3;170.65;-21;49;77.0585928931816
1;0;4;171.85;1008;49;74.7948640854278
0;1;1;156.29;637;65;63.7217884270585
0;1;1;165.91;-1666;58;63.1153856866765
0;1;0;166.97;-1148;0;76.7919685953247
0;1;4;157.96;-1393;60;49.0700721373277
0;1;3;164.48;-777;58;53.7261826925453
0;0;0;151.58;-154;0;60.1421149757544
0;1;1;168.29;-336;71;75.5054422811234
0;1;1;162.59;-2065;59;67.1939372280252
1;0;5;166.59;133;63;63.6487602450491
1;1;2;176.4;-420;50;81.7829197538232
0;0;3;167.14;231;43;69.4308331307131
0;1;3;158.74;-511;65;62.9441320754891
0;0;3;159.36;686;51;58.5044523950759
1;0;0;165.98;315;0;68.7950193310678
1;0;3;163.18;-532;54;66.4494877766861
1;0;5;167.39;-168;59;75.0141230056044
0;0;3;159.75;70;38;63.145669423263
0;1;2;173.83;-231;69;69.7657817429416
0;1;4;161.47;-700;71;63.8817497971038
1;0;6;178.68;-175;51;76.7292609587723
0;1;3;155.99;-1470;74;58.612135791636
0;0;4;155.09;-476;46;55.1401882880987
1;1;6;167.49;-1351;67;76.0598459217027
1;0;3;181.51;7;43;89.4524142663331
0;0;1;164.04;-609;43;64.9894637217477
1;0;0;173.24;-287;0;79.1699943362715
0;0;2;153.97;140;46;53.7115068670445
1;0;1;171.15;476;68;72.2515117415854
0;1;0;133.83;-1176;0;41.9116374316202
0;0;2;168.22;-637;52;70.0811564078853
0;0;4;162.65;945;36;59.9626478570157
0;0;1;164.61;252;43;68.7797845663128
1;0;1;167.48;-476;64;67.2478089301755
1;0;3;173.04;525;55;68.2600283087057
0;1;4;161.75;-1323;65;57.0451338979886
0;0;0;171.85;-196;0;76.7393833137514
1;0;2;165.85;791;50;77.1682821385514
0;0;0;168.14;224;0;69.3614936666792
0;0;0;156.13;-126;0;57.2203021780273
0;0;4;157.75;777;48;63.5791735977185
0;0;4;161.68;308;40;57.3841628253358
0;0;0;151.62;924;0;58.4960175132974
1;0;3;166.64;259;66;69.670945420019
1;0;2;169.1;469;59;83.9352199688179
0;1;1;155;-1337;72;50.9905263262173
1;0;6;172.88;546;52;85.3205113263295
1;0;2;173.17;189;48;77.4551052274905
0;1;2;161.85;-910;55;58.407710481748
1;0;3;175.97;378;70;80.9956343398793
0;1;3;171.64;-1435;62;69.7918928440461
0;0;4;173.62;686;42;84.7988410862949
1;0;6;165.93;-525;67;76.473114897708
1;0;6;174.13;490;44;80.7866643346595
0;0;2;163.71;938;45;71.8405111668778
1;1;1;176.52;-1407;77;82.2703664515484
1;0;1;174.78;-133;42;81.9140738221627
0;1;3;174.21;-630;62;72.6761447429653
0;1;1;178.17;126;54;84.033229006685
0;0;1;148.19;980;48;59.5751069423838
1;0;6;173.22;231;54;81.5968634946788
0;1;2;162.27;-35;54;62.6017110367118
1;0;6;186.33;-238;49;85.0041357977454
0;0;4;171.15;-406;48;69.9164360774619
1;0;3;180.71;721;63;79.5270363870006
0;0;2;167.14;168;45;63.303297161315
0;1;2;156.17;-231;80;53.6958424170601
0;1;0;162.39;-931;0;59.2938078659936
1;0;6;179.61;266;62;91.3471766356139
0;0;0;154.79;7;0;62.8733072695171
1;0;4;176.95;-259;59;74.9553037495376
1;0;0;178.74;476;0;79.3955916640947
0;0;0;159.5;1358;0;63.7956305867249
0;1;1;168.65;-28;69;71.2638162794871
0;1;0;157.41;-637;0;57.245096328352
1;0;3;171.72;1211;47;81.9922850457916
1;0;1;175.95;1113;59;86.2786592660644
0;0;2;182.04;-238;55;78.6681639573748
1;0;6;173.89;42;49;81.5226537499292
0;0;4;156.67;1078;47;64.1312251380945
0;0;0;150.02;1085;0;52.3772126525305
0;1;1;164.12;126;73;66.241010110004
1;0;4;177.38;98;60;79.2842290126288
0;0;1;167.13;609;51;80.9935473566977
1;0;4;183.17;588;62;79.3367934354154
0;0;2;152.97;812;39;64.28756245992
0;0;2;170.63;189;49;79.663457803388
0;1;0;162.85;-826;0;55.7200584464549
0;1;3;160.86;-294;62;61.2254348893393
1;0;6;167.34;490;60;73.7204878651914
1;0;2;175.36;-238;58;89.1047722646188
1;0;5;183.46;-434;55;83.6903235703791
0;1;4;170.89;-742;64;71.6665710194402
0;0;4;170.51;371;47;70.4030247363282
0;1;2;160.96;-1743;53;67.0609818728846
0;0;0;157.86;-378;0;72.9505784209377
0;1;2;177.41;49;71;83.6931293172545
0;0;3;162.43;-175;42;58.3507399932293
1;0;5;182.47;-749;54;78.9540101281017
0;1;2;153.41;-35;66;55.2997227927015
0;0;1;163.99;119;39;79.1130150422984
0;1;2;151.93;-490;69;54.5817874477519
1;0;1;177.22;1274;41;73.7010620109635
0;0;4;157.2;1239;46;72.0471216031687
1;0;2;182.19;777;57;87.4027433479584
0;0;3;164.11;546;44;64.3971619591043
0;0;3;162.2;42;48;65.0698450924208
0;0;4;165.31;-35;45;69.2054319683422
0;0;1;150.35;231;46;51.1084886339453
0;0;3;153.26;504;39;63.3188103564931
1;0;1;176.22;-567;49;75.234350034448
0;0;0;168.4;483;0;69.6719475020327
0;0;1;155.05;833;43;61.5109749446364
0;0;1;159.5;903;52;58.9431621757237
1;0;3;169.98;252;54;77.0822765741311
0;0;2;170.78;168;42;74.1201341898063
1;0;1;167.69;749;54;71.9182128103252
0;0;0;160.49;42;0;55.5354567448093
0;1;2;168.02;-966;58;61.188524682755
0;0;3;155.1;644;46;52.1936662230673
1;0;6;168.76;343;57;67.7605915108101
1;0;5;174.67;-350;56;77.5056101071159
1;1;2;168.88;-1435;71;61.0972464385893
1;0;4;183.57;-469;54;87.2377333889326
0;0;3;154.03;105;46;65.3132850708461
1;0;6;160.82;-259;52;62.2001328018872
1;0;0;175.05;-539;0;73.9655389922908
1;0;2;166.18;973;48;63.4026234671104
0;0;4;171.45;-322;37;69.7680535102003
0;0;0;165.14;686;0;67.2275288597255
1;0;3;180.52;175;45;79.4776783151305
0;1;0;156.33;-567;0;67.6657399198668
0;1;4;159.44;259;66;57.2303830349415
1;0;0;179.85;938;0;84.429782999174
1;0;4;185.96;-1029;52;79.0179622930956
0;0;2;163.49;-126;50;72.3511455958452
0;0;3;161.61;1176;49;62.0481110992548
1;0;6;170.54;784;51;75.8329437319666
1;0;0;171.78;-560;0;76.5529388305692
1;0;4;168.29;175;62;82.4271858946119
1;0;0;184.8;-693;0;85.8335634871332
0;1;0;167.96;-903;0;70.8753830274539
1;0;2;176.1;952;58;81.1270919755812
0;1;1;168.95;-1596;62;72.2676836490323
0;1;0;173.69;84;0;71.638769414896
0;0;2;158.37;938;53;61.8670175271704
0;1;0;161.32;-1491;0;61.196468813673
0;0;3;160.48;420;48;66.0186241848476
0;1;2;160.56;-567;64;56.3760455712964
0;0;3;154.69;322;37;57.2035815252204
1;0;6;188.43;-147;56;88.7578436727094
0;1;0;162.65;-959;0;55.2130802992784
0;1;1;168.03;-798;59;67.5334574993008
0;1;3;168.29;-1498;75;66.9205662719466
0;0;2;152.48;35;40;59.0181520164169
0;0;4;153.32;385;44;52.5042186018314
0;0;0;164.63;756;0;67.3869700518776
1;0;6;188.38;7;54;97.6277787723315
1;1;6;182.44;-343;74;78.8645183242317
0;0;2;159.7;308;47;58.3139906857421
1;0;5;172.63;455;70;69.9517611978735
1;0;2;175.93;210;51;80.0015602213602
1;0;2;182.91;119;53;77.1314975652246
0;0;3;160.36;245;36;58.4834075173879
1;0;1;177.05;1043;61;80.8521656106582
0;1;3;157.57;728;58;64.5353461477818
0;1;3;159.95;-427;57;61.9391612380485
0;0;1;161.3;637;43;58.1161803117973
0;0;4;162.99;-707;48;66.1668861903678
1;0;2;178.14;889;43;78.03127673302
0;0;1;165.06;126;50;75.1924405541472
1;0;5;173.56;588;57;71.8961436074498
0;0;4;164.07;84;52;64.1948363426708
1;0;6;172.35;147;54;75.4914700501819
1;0;1;161;-791;60;55.9197658153046
0;0;3;165.94;-287;61;71.1466605796261
1;0;0;184.84;-637;0;82.6161372357911
1;0;3;175.28;-336;54;76.9918013620642
1;0;3;190.63;994;47;96.6107593427713
1;0;2;180.27;553;60;84.4961967900741
1;0;1;182.96;399;45;81.0676991833306
1;0;2;164.21;931;55;62.7738587668764
0;0;0;151.59;-826;0;58.0132571349783
1;0;5;169.64;-483;61;71.3892616439916
1;0;6;176.87;1309;52;79.750597417773
1;0;4;172.18;532;64;79.4364974614979
1;0;5;176;-266;65;76.3903704975919
1;0;2;168.02;210;53;69.3238337312228
0;1;1;152.68;-1414;61;58.576921235433
1;0;4;183.26;987;44;78.7268222019548
0;1;0;158.47;-546;0;63.6230471426731
0;1;2;170.65;-182;67;60.8072746460583
1;0;4;165.56;406;52;64.2473611730401
1;0;2;197.27;266;60;90.1891614602936
0;1;1;161.92;917;53;66.2770942860452
0;0;0;179.24;-469;0;76.7194934373776
1;1;5;178.9;-1092;67;73.2622481735558
1;0;1;179.94;756;58;78.9903660963009
1;0;5;179.88;1050;48;90.5828633324227
1;0;6;165.88;-70;49;71.2283519176808
0;1;1;155.46;-728;58;61.1867652314174
0;0;4;157.51;42;42;62.2658131724573
1;0;6;197.66;371;56;95.4547632675428
0;1;0;161.42;-714;0;62.632817828397
1;0;3;187.3;315;56;95.352491430041
0;0;2;151.05;1015;49;53.1842232434077
0;1;0;155.6;609;0;57.3411683955896
1;0;4;171.25;-756;43;62.8594528558158
0;0;3;162.51;-147;40;70.2478417416988
1;0;0;173.08;602;0;85.7154772692608
0;1;1;154.03;-812;65;56.8244046990735
0;0;2;170.34;567;42;72.3070578096408
0;1;1;154.89;-2072;56;60.140625435436
0;0;0;171.62;462;0;71.8357454264989
1;1;3;175.35;-175;55;80.0214431618384
1;0;2;184.35;777;48;88.7902482521176
1;0;3;168.18;448;57;68.4682731129625
0;1;2;155.59;-539;67;57.3438339837763
0;1;3;173.24;252;75;75.8129271548021
1;0;4;164.33;-154;52;69.0833073375055
0;1;0;153.31;-1519;0;55.353441957025
1;0;3;179.9;455;66;82.9556649673756
0;1;4;143.33;-1547;50;36.7516198331232
0;0;4;160.84;567;40;70.8403651415856
1;0;4;175.17;714;49;81.3993016282951
0;0;3;162.92;-84;46;67.3681379032866
1;0;6;171.46;294;48;68.7862523455154
1;0;1;174.47;105;55;67.2034528463412
1;0;0;182.67;903;0;88.4452825447126
1;0;0;175.62;868;0;77.271073981952
1;0;3;177.77;-196;55;83.8231768881372
1;0;2;177.32;196;42;95.2415286699439
0;1;2;161.52;-350;53;64.071219744942
0;0;3;159.24;1190;41;62.8055118687376
1;0;4;174.81;553;42;73.282410165191
1;0;2;179.47;1232;50;85.1423501317033
1;0;3;179.97;1008;54;78.2428009184816
1;0;3;172.56;14;49;74.3032799885991
1;0;4;171.96;770;58;83.0395967278257
1;0;2;186.03;553;62;85.7121146797726
0;0;4;161.52;-175;45;62.8644731404102
0;1;4;154.15;-1589;72;61.2809315382417
1;0;1;175.21;777;62;81.8408766715628
0;0;1;152.58;56;44;69.3483678686985
0;1;4;156.4;-1491;80;49.7755303634057
1;0;4;174.43;693;60;76.7968443849537
0;1;1;162.84;-1498;55;66.6091357235018
1;0;1;167.56;476;48;73.0362835045972
0;1;0;164.7;-595;0;68.9166705520332
1;0;2;173.12;1204;66;72.9462218500796
0;0;4;162.43;-49;49;68.2642251481219
1;0;4;174.05;1141;52;75.5246550901725
0;0;1;157.21;749;53;66.3412047771771
1;0;4;163.66;-273;58;67.390693134078
1;0;1;176.99;721;57;82.3238629006224
0;0;4;172.89;637;51;68.9230527736384
0;1;4;158.13;-924;57;56.4930309582069
1;0;2;186.51;-714;48;79.8167897959893
1;0;2;178.69;-217;57;83.6946070644339
0;0;4;160.15;630;45;68.7931475184273
1;0;1;173.55;-175;63;74.1459405271147
1;0;0;184.74;322;0;89.6194860379898
0;0;1;156.63;539;41;63.4584842198342
0;0;2;161.41;469;41;64.1046688197445
0;1;1;154.54;-875;61;60.0311935758487
1;0;6;170.95;630;58;79.6404426638999
1;0;5;172.76;-147;54;70.064513685476
0;0;3;159.26;833;47;63.3264189119307
1;0;3;169.13;574;60;76.9254278483117
1;0;1;198.62;189;44;98.1155072305124
0;0;4;163.46;847;35;73.3734876326931
0;1;1;167.01;-2044;56;69.3225317546979
1;0;0;181.81;861;0;77.6404539446388
0;0;0;153.1;1225;0;65.2835781386401
1;0;3;179.71;-70;58;85.0557793768127
0;0;1;182;1351;43;77.9403414909127
1;0;4;157.96;161;57;66.5305656459825
1;0;1;178.35;147;65;75.3841523860459
1;0;3;171.06;658;41;82.3757003363038
0;0;3;159.53;-203;43;63.3888724250008
1;0;6;188.28;560;54;83.3968781809047
1;0;6;169.02;105;34;69.8518256164155
1;0;2;168.02;-133;73;74.3385151125553
1;0;1;181.5;1694;60;84.3671958871959
1;0;2;181.25;560;43;82.6189442081896
1;0;2;173.54;133;69;81.2393480340364
1;0;1;182.2;1043;57;89.8286075058727
1;0;6;169.53;224;72;81.2007473404466
1;0;2;174;420;58;84.6532170783633
1;0;0;184.21;-14;0;80.7768605054963
1;0;6;178.85;910;63;76.8691935199399
0;0;1;147.84;1148;42;58.9323066811126
0;1;0;154.09;525;0;57.7190544173559
0;0;2;164.75;35;49;63.181049621504
1;0;1;167.4;441;59;79.8380041470076
0;1;3;170.93;-819;70;80.8927961459031
0;1;4;156.79;-574;54;56.4671365090053
0;1;3;165.74;-2205;62;66.2271468994509
0;0;1;157.71;889;43;57.1402953223334
0;0;4;165.2;644;35;63.0001816911838
0;0;3;161.81;847;37;69.7777143784395
0;0;1;167.84;-483;47;62.0183892785134
0;0;0;154.35;77;0;62.1247873913944
0;0;2;163.51;-161;44;70.3271949548436
1;0;5;172.92;-357;55;81.1716949836743
1;1;5;169.57;-273;70;70.6783432601896
1;0;0;182.32;644;0;84.5758334834004
1;0;1;177.69;574;45;85.5317998475702
1;0;4;182.26;525;50;93.8606933247114
1;0;1;169.95;315;46;86.6105603833963
0;1;3;167.23;-378;45;76.4943090148491
0;0;0;171.67;315;0;78.7868050056744
0;0;1;168.08;1197;42;67.31408814289
0;1;2;160.75;812;65;61.4123900565437
1;0;6;192.77;546;66;90.080940514166
1;0;2;172.4;56;65;65.7585817339051
1;0;1;173.21;756;68;75.6504687347938
0;1;2;166.56;-1449;74;50.3872495163362
1;0;2;180.02;819;67;85.2582543198549
1;1;5;179.03;-1736;75;81.6176855416681
0;1;2;158.34;119;41;56.0864919302803
0;1;4;179.18;1316;69;82.5536834065866
1;0;6;169.4;140;54;80.9244526316826
1;0;0;167.15;-273;0;78.1525187638713
1;0;3;173.08;119;50;66.0494591050823
0;0;1;172.09;-84;51;87.2915297940478
0;0;3;169.33;133;39;75.3761308699757
1;0;1;181.36;147;41;89.4080719079659
0;0;3;166.35;336;41;70.978377210723
0;0;3;163.6;-833;43;56.684229343476
0;0;1;149.61;231;48;57.9776333429869
1;0;6;184.1;308;47;82.5618734031314
0;1;4;152.9;-1736;75;60.5105512722156
0;1;4;159.6;385;68;62.4662586899067
1;0;1;174.73;490;54;82.3929289108443
1;0;5;178.43;553;59;74.5154112142453
1;0;4;175.38;-546;49;77.3034610204364
0;0;2;166.57;679;43;67.0207553416781
1;0;3;165.78;756;51;68.3595976358169
0;1;4;171.09;-231;56;73.9092369676431
0;0;1;173.81;483;48;77.1955066659233
1;0;6;180.33;700;57;79.5918459477259
1;0;0;182.18;-49;0;79.063915276666
1;0;5;171.68;700;66;74.818774160916
1;0;5;168.3;-224;52;67.2685942838495
0;0;4;162.43;231;42;63.9987796525221
1;0;1;162.86;679;50;55.725255029267
1;0;1;175.71;224;51;79.3858624518141
0;1;2;160.65;-861;60;65.1467540504858
0;0;0;164.22;833;0;75.7068538815565
1;0;4;186.21;602;53;89.600160851613
0;1;3;155.64;-756;56;66.2510287188006
0;1;1;158.19;-616;57;62.0428074947605
0;0;0;165.62;14;0;59.4981563057612
1;0;5;172.37;1022;47;74.2868440658489
0;0;2;152.49;840;43;54.3149732802429
1;0;4;178.85;252;55;76.961749356945
1;0;4;184.48;-70;53;89.1908041922094
0;1;3;170.07;-455;62;75.8588060250788
1;0;6;179.89;623;56;86.8066133160202
0;1;1;156.49;-448;65;59.5406175485117
0;1;0;160.7;-1519;0;62.4819969850337
1;0;3;187.73;-483;65;80.6225910882461
1;0;4;179.83;133;61;78.4430760140785
1;0;3;170.81;567;48;83.8389747933986
1;0;0;177.54;308;0;86.865307573874
0;1;3;161.1;-1862;62;57.2333179205759
1;0;5;176.77;189;60;80.0502158528707
0;0;0;161.53;-364;0;61.0609939162498
1;0;1;176.62;770;56;86.4667579369682
1;1;5;178.44;-1547;76;76.4503036078496
1;0;5;166.94;224;51;70.1280254181301
1;0;5;170.42;861;79;76.0432851727508
0;0;1;160.55;658;48;64.1009387324134
1;0;6;183.44;140;47;87.6095426195257
0;0;1;166.49;749;44;74.0927703844457
1;0;4;177.93;434;45;77.4821310582477
0;0;0;160.1;357;0;71.8953727954333
0;1;1;152.29;-427;65;57.4123513744469
0;1;2;167.71;-350;71;60.9235117945631
0;0;2;163.94;-77;43;65.6860416088446
1;0;2;174.58;238;61;78.0795814917659
0;0;4;155.34;-364;39;57.1828522921505
1;0;6;163.13;-259;61;64.6630139643843
1;0;0;177.1;511;0;85.2000841013271
1;0;0;180.29;686;0;85.1747793014236
1;0;0;175.76;70;0;87.1428467017785
1;0;5;179.07;1148;67;76.2003019601547
0;0;3;170.78;-168;44;73.4937257472124
1;0;5;173.95;392;55;72.4092247459144
0;1;3;152.68;308;53;52.7634982918465
0;0;4;166.97;-42;38;64.8435659563126
1;0;4;171.4;-105;47;75.8318252696324
1;0;3;185.61;-392;55;77.6472416436288
1;0;6;173.81;630;59;77.9965764648423
1;0;1;174.82;357;64;83.3551104477802
1;0;1;168.17;427;59;70.9123326055249
0;1;0;152.48;-1568;0;51.9331870698463
0;1;1;161.68;-1295;61;64.714975394958
1;0;6;168.82;252;53;68.8717829810147
0;1;0;160.17;378;0;65.3219899666909
0;0;1;171.84;-308;53;65.4973650607932
1;1;4;177.41;609;85;78.4265091693642
0;1;1;166.52;-1883;77;70.4352853278556
1;0;4;173.43;-546;62;76.3722948682588
1;0;3;163.6;-7;60;68.5708388336937
1;1;4;180.43;-1190;70;89.9580949478741
0;0;1;166.78;469;51;68.2157487100685
0;0;4;148.06;1610;40;52.2065035985293
1;1;3;171.77;-1813;71;75.2219152257275
1;0;4;170;245;60;79.667576500592
0;0;0;150.78;497;0;65.0665754749919
0;0;3;158.25;-259;54;63.1771549410589
0;1;3;160.03;-1078;55;61.6755338000064
1;0;5;180.83;217;67;81.0538483121623
1;0;5;175.18;112;53;79.2753806712146
1;0;0;169.65;588;0;63.6725772641483
0;0;0;163.95;-112;0;61.8987717162132
1;0;6;174.69;819;63;82.2279967672377
0;0;4;173.32;168;43;81.2936799417654
0;0;0;179.45;623;0;80.9556178807931
0;0;1;159.3;1036;50;71.0109385685606
0;0;3;165.12;1162;53;64.6723396777664
0;0;4;153.6;609;50;48.8874737477488
0;1;3;155.67;161;68;55.5027987615804
1;0;2;184.18;700;61;94.0165548682386
1;0;3;167.89;1456;60;75.0643673750709
1;0;1;177.03;833;61;78.2628860198263
1;0;4;176.52;756;59;81.9251470842816
0;0;2;162.4;805;50;77.5578936196844
1;0;3;187.73;840;52;87.2724918536238
0;0;0;170.6;812;0;62.2757302556609
1;0;5;174.09;-273;51;79.7183144403138
0;0;0;167.98;357;0;65.0723309886278
0;1;4;164.33;-462;55;71.1546968711492
1;0;2;172.84;952;60;66.99346734436
1;0;0;175.44;245;0;82.16228562075
1;0;6;171.52;-196;67;76.2146135615305
0;1;3;168.57;-1533;59;71.4235446351951
1;0;6;183.87;434;56;91.7815272920482
0;1;4;161.07;-840;53;64.9120994589438
0;1;4;157.96;-1596;51;56.2737936706665
1;0;5;186.25;567;57;87.8327569290238
1;0;6;175.2;-133;64;80.2772631014537
0;0;3;162.88;-588;50;60.8109702405767
0;1;4;150.89;-210;43;59.5638383641022
0;0;2;163.84;1260;35;68.2011891216203
0;1;4;174.2;-630;44;62.8136626107001
1;0;0;178.34;623;0;84.9863336766919
1;0;1;181.64;-308;55;84.2007946835987
0;1;3;146.51;-1344;56;52.4986145027908
1;0;1;177.95;-266;59;81.1629153908368
0;0;0;160.34;-280;0;68.1106275559574
0;1;0;155.79;-1470;0;51.8854772108409
0;0;1;154.59;805;39;56.905012113228
0;0;0;160.57;217;0;64.8713498061432
1;1;4;172.26;-357;73;70.6470246974066
1;0;2;185.9;994;65;84.4437297512991
0;0;1;157.62;182;44;69.4145078885962
0;0;1;159.01;588;55;75.8090454283878
0;1;3;173.01;14;63;73.9278162407797
1;0;2;168.93;784;71;67.3387429180408
1;0;4;186.2;0;67;88.6448319526715
1;0;5;156.79;756;47;69.3593855489854
1;0;6;169.46;-119;53;75.8632440397495
0;0;0;167.74;476;0;77.9552050850079
0;1;1;159.66;-1155;61;56.0108238922356
1;0;2;172.07;1015;54;73.103124865764
0;0;0;152.73;70;0;57.9381587042716
0;1;1;164.06;-672;57;64.0254116030479
0;1;4;151.22;938;62;57.4358582353955
1;0;2;178.04;553;56;81.6153407561885
1;0;3;170.25;1071;60;75.8003049750722
1;0;6;173.91;-35;46;82.4433442811382
0;0;2;163.3;777;41;73.082427830059
0;0;4;160.86;175;37;61.5306338258571
0;0;4;167.98;1253;47;69.3316973783186
0;1;3;158.65;49;54;63.3318664610954
0;0;0;154.15;84;0;55.4509090208956
1;0;6;180.13;1519;65;95.513717228531
1;1;2;170.69;-301;57;76.4212746687041
1;1;4;178.51;-1071;62;75.6942005265286
0;0;0;146.43;721;0;58.4014612007562
1;0;4;167.23;826;60;70.8768268356323
1;0;4;167.98;784;52;73.5671915279806
1;0;2;169.51;1029;49;71.4366083568833
0;0;2;170.12;287;43;72.1511711352774
0;0;1;164.62;462;47;66.008540756271
0;0;3;166.6;1106;51;73.5253790629426
1;0;3;165.79;1113;42;72.1454511279541
1;0;6;178.43;-91;69;86.7462752340007
1;0;2;179.01;-224;46;79.9895423845398
1;0;3;171.38;1351;48;85.3981712287934
0;1;2;157.86;-1197;72;56.9526998054776
0;0;1;167.65;651;48;70.2866340766366
1;0;4;181.64;441;65;76.7180604463961
1;0;5;178.41;336;68;73.7838801302969
1;0;5;164.51;658;65;70.5841516152054
0;1;1;154.38;-924;74;59.1907263274105
1;0;1;193.52;476;60;100.486829493749
0;0;2;160.48;-644;42;53.5981205409909
0;1;0;162.31;-861;0;61.6596316645726
0;1;1;166.61;-1477;57;76.8541586998854
1;0;0;167.25;644;0;79.1576079156431
0;0;0;157.77;147;0;58.7146131370579
1;0;5;175.53;-70;58;83.1174800643147
1;0;3;173.14;266;51;74.6735497615863
1;0;5;178.61;-756;49;84.9590911850638
0;0;0;161.87;903;0;65.7295956372658
0;1;2;163.85;-336;56;55.0131818844298
1;0;6;183.37;49;56;91.8719118817685
1;1;0;175.94;-140;0;77.2620249898695
1;0;5;183.99;1071;54;76.7218633516253
0;1;0;167.64;-1190;0;70.7655985457791
1;0;5;150.93;210;44;59.1253990109476
1;0;6;163.25;1225;57;75.7205210542126
1;0;3;172.72;560;52;66.6406343607196
1;0;4;171.8;1148;49;71.096419490752
0;0;3;153.51;7;39;63.2160284287574
1;0;0;168.11;161;0;74.0797626557705
0;1;1;163.3;-1981;57;65.4247214703227
0;1;0;168.29;-14;0;72.133893564777
1;0;6;168.22;14;47;65.7125936856081
1;0;3;179.25;-168;62;85.5703303684984
1;0;6;178.27;1001;45;81.1071114390348
0;1;1;159.04;-924;60;59.8695942006855
0;0;4;165.04;35;39;72.3487531828489
1;0;3;179.42;392;41;80.9060173917624
1;1;0;173.81;-1876;0;75.4963607873241
0;0;0;163;308;0;66.4627091563797
0;0;3;179.91;-98;41;80.4868707479139
0;1;4;166.85;-609;69;67.0675541823837
0;0;0;154.39;511;0;53.2358992043336
0;0;1;162.21;231;47;65.3316112584639
1;0;4;192.78;210;47;83.9352838774187
0;0;4;180.48;1092;40;93.0743697722449
1;0;5;169.66;679;53;74.8036890791122
0;1;2;153.41;-322;61;54.1183204208459
0;0;1;169.46;77;50;75.0227210641004
1;0;2;175.78;-336;46;68.9206216871544
1;0;3;169.25;1190;64;67.7745642249943
0;0;3;162.55;469;45;66.1275148060966
0;1;2;158.1;-1106;63;63.8502064677243
1;0;0;167.08;980;0;82.7770058844518
1;0;3;173.32;826;53;86.9462240674566
0;1;0;155;-42;0;59.4245230813915
1;0;5;165.94;-189;62;70.4059626215711
0;1;2;171.77;-924;65;67.9856440625728
1;0;2;174.1;168;56;82.356098246114
1;0;1;176.38;378;53;81.4751056836772
1;0;5;181.48;-651;51;75.5612719474244
0;1;4;157.01;21;70;60.1656347758335
0;0;2;158;434;46;55.2169926790813
0;1;3;172.13;-980;63;67.1316422356602
0;0;1;153.98;644;42;54.7475250976124
1;0;5;179.59;-252;56;85.9294268761205
1;1;5;164.97;-1463;70;66.9196952084342
1;0;2;165.14;-427;52;69.5198162042317
1;0;1;179.68;378;64;85.8560066943965
1;0;4;174.82;462;47;67.7171123848382
1;0;4;179.66;238;54;80.9854018160058
1;0;2;190.29;-182;49;89.970896403054
0;0;3;158.69;-287;43;60.3302176961364
1;0;3;171.54;91;56;73.4934119140077
0;1;4;158.43;0;60;57.8276192621344
0;1;3;167.56;-868;51;60.8538525968501
1;0;2;175.02;-126;48;74.9543750156623
0;0;3;151.33;630;40;56.3566196326051
1;0;4;175.63;1155;64;70.8480298560812
1;0;0;168.96;-280;0;71.3001438942861
1;0;6;175.23;742;46;73.4991494445594
0;0;0;161.89;-42;0;60.9260113236176
0;0;2;165.72;812;55;73.7945429704807
0;0;0;156.02;7;0;60.0777002164767
1;0;2;181.28;1337;59;74.2838157800644
1;0;4;184.49;266;62;85.058908205916
1;0;3;174.11;294;54;76.017755012649
0;1;2;155.02;-350;65;55.6347520944247
0;1;4;168.28;-756;67;70.71498264913
1;1;3;180.2;-889;69;77.4697739047492
1;0;2;175.44;623;68;70.3834045433612
0;1;1;162.8;-749;64;63.7798587146572
1;0;6;164.69;70;58;62.1625635216358
0;1;2;162.44;637;54;62.2579754042212
0;0;2;168;595;44;75.8319019770658
0;1;0;162.9;-875;0;68.5648945188295
1;0;5;171.35;735;62;78.8433621630465
